countries,Livestock_prior,Waste_prior,Oil-Gas_prior,Rice_prior,Coal_prior,Reservoirs_prior,Other_prior,BiomassBurn_prior,Wetlands_prior,Termites_prior,Seeps_prior,AnthroTotal_prior,Total_prior,Livestock_post,Waste_post,Oil-Gas_post,Rice_post,Coal_post,Reservoirs_post,Other_post,BiomassBurn_post,Wetlands_post,Termites_post,Seeps_post,AnthroTotal_post,Total_post,Livestock_post_min,Waste_post_min,Oil-Gas_post_min,Rice_post_min,Coal_post_min,Reservoirs_post_min,Other_post_min,BiomassBurn_post_min,Wetlands_post_min,Termites_post_min,Seeps_post_min,AnthroTotal_post_min,Total_post_min,Livestock_post_max,Waste_post_max,Oil-Gas_post_max,Rice_post_max,Coal_post_max,Reservoirs_post_max,Other_post_max,BiomassBurn_post_max,Wetlands_post_max,Termites_post_max,Seeps_post_max,AnthroTotal_post_max,Total_post_max,sensitivity
Belarus,0.3572534226126879,0.23050697803472234,0.11542544490158035,0.0,0.0,0.0,0.023014858580503696,0.000688902355603962,0.18465559644978138,0.01500290443396113,0.0003936124954856303,0.7262007041294942,0.9269417198643263,0.25073558228880083,0.3530140884139428,0.1657436774796216,0.0,0.0,0.0,0.03445138611830763,0.0012729350087312369,0.4229967765719632,0.026640038027716754,0.0005259991938786015,0.8039447343006729,1.2553804831029627,0.00814641502795413,0.03213155403378121,0.011566224677760889,0.0,0.0,0.0,0.0033963430099807797,0.00016573532470456702,0.09019201348411288,0.003996391919608162,5.389153243458679e-06,0.031419851803184184,0.10602960054465393,0.014046093237628288,0.0,0.0022750586809535123,0.0,0.0,0.0,0.0,4.9124748797001834e-05,0.03252231361812502,0.0008959396946515256,6.562817909354878e-05,0.0,0.007727291174301376,0.9024673524804522
Belgium,0.20666784240288918,0.031200515987892204,0.01796850960501296,0.0,0.0,0.0002630015840776825,0.036401874240886596,3.717180565799054e-05,0.014734466495885229,0.002822912790748232,0.00014519409625652556,0.2925017438207586,0.3102414890093066,0.40223129557196363,0.05278852645882175,0.032678106003943615,0.0,0.0,0.0008360601652522603,0.06317180579955285,5.558960580750657e-05,0.027998988207804446,0.005618921829585976,0.00022860257597642278,0.5517057939995341,0.5856078962187086,0.05169452629392651,0.003940052906014194,0.0030882968072165166,0.0,0.0,0.00030881056587965885,0.00531137500440914,5.992389396950888e-07,0.0035773233277881164,0.0009060981845484418,3.9069041253138683e-07,0.06423040412066838,0.06871011030538166,0.004436283142547126,0.004253195364298613,0.001623050931155924,0.0,0.0,0.0,0.00468274816746074,9.019113142839332e-06,0.0009283064542847108,0.0002581851970172057,3.824349915906565e-05,0.008609840424838477,0.00926205788563772,0.5326822096755732
Belize,0.005171630235053159,0.006951406092149446,0.00047306780083951474,0.0006873815997375763,0.0,0.0006387340045268677,0.0011757901707975015,0.00013111516155959633,0.04604191974823001,0.0059526018271111635,0.00017743186268336813,0.015098009903104066,0.06740107850268821,0.01529125458705319,0.019552242575849324,0.0014006575524304614,0.0019951467298535423,0.0,0.001891210617873082,0.0032736463326941676,0.0003531980983467959,0.12798414814206927,0.010871810257568795,0.00037841691572902713,0.04340415839575377,0.18299173180946765,0.0045017433174245475,0.005479010682238494,0.00041292608237154175,0.0005746597812653644,0.0,0.0005575619992879372,0.0009027703878314421,9.230229898874338e-05,0.03491517912116428,0.000958779969556978,6.469727573996939e-05,0.01242867225041933,0.0484596309158693,0.0003027594425212901,0.00039541526178673084,2.772241933080336e-05,3.9488805265119626e-05,0.0,3.743165687367664e-05,6.584435018566846e-05,6.9906492173891165e-06,0.0025331175032803632,0.0019172347654555933,3.47410732161491e-05,0.0008686619359632927,0.0036364421580763473,0.4100799736359138
Benin,0.1341595506488813,0.026898580867222785,0.00022579307642573625,0.0716396086203065,0.0,0.0,0.027633881448460136,0.011558032025665441,0.11176369644436696,0.02339551413746815,0.0,0.26055741466129645,0.407274657268797,0.08808430142572993,0.01968797698174123,0.00015735170122717492,0.03244128040134903,0.0,0.0,0.01945839440420676,0.0081872955757894,0.07826952665689024,0.013726679341894666,0.0,0.15982930491425412,0.2600128064888284,0.032585192809633165,0.0010392342310817197,2.9523615728378977e-05,0.12196650035996173,0.0,0.0,0.0033041394024606006,0.0017355927162008029,0.010769043692534397,0.0018572478800094588,0.0,0.15892459041886559,0.17328647470761022,0.023026621780637926,0.0036418701402517184,3.442937512461767e-05,0.01972824735917894,0.0,0.0,0.004142644290666346,0.0015869170451745223,0.016475650000832606,0.0046377788909739166,0.0,0.050573812945859525,0.07206207864709374,0.0707674321589961
Bhutan,0.018060225988919026,0.005847726400955512,0.0001922268468501302,0.0025254023687925637,0.00011209027061557855,0.0,0.01218874518721343,0.0014900485791092281,0.056084381159707326,0.005602375266061802,0.0,0.03892641706334624,0.1021032220682246,0.03634570045249638,0.011768386078207935,0.0003868511611554262,0.005082301742762034,0.00022557853937889296,0.0,0.024529509306144746,0.0029986811543332944,0.11286825087045115,0.011274623770914646,0.0,0.07833832728014542,0.20547988307584453,0.0026381095236083646,0.0008541943339624956,2.8079132325347538e-05,0.00036889283911189716,1.637335051046592e-05,0.0,0.0017804453155211009,0.00021765571203810011,0.008192408010502542,0.0008183551830023457,0.0,0.0056860944950396786,0.014914513400582696,0.021783046883818512,0.0070531397798628305,0.0002318512747201573,0.003045972859568153,0.00013519585090115453,0.0,0.014701256121096816,0.0017971977802391961,0.06764526119448487,0.006757213511959702,0.0,0.046950462769967644,0.12315013525665136,0.2388319522142412
Bolivia,0.4495833324267388,0.07396339525811998,0.06101003763079628,0.018221807214747143,0.0,0.0001928818496427543,0.012453625942789917,0.8218946032202951,7.562253501013491,0.18640038279202178,0.00998575131236548,0.6154250803228348,9.195959318661007,0.26827569811709834,0.0834073263341341,0.09701284600344623,0.057114029746334866,0.0,0.00017925586961354683,0.016013436132322364,0.4023845650065521,3.6277618081434833,0.33038468503850293,0.04440524975573003,0.5220025922029494,4.926938900147218,0.03029528156808972,0.023270649121182346,0.034296499142191655,0.03912069712561163,0.0,9.338859040154235e-06,0.004649939431742226,0.33078434248511296,2.0937191021575714,0.1721264616421817,0.0335233102348931,0.11604204625698322,2.5502894768633015,0.005872398593048056,0.013544133994818686,0.018108710356434674,0.047314093048034175,0.0,4.488942943521877e-05,0.0008027554661170742,0.10858846261337057,0.6994658785166799,0.036740699080160866,0.00888558621249435,0.06714459197955436,0.48636252299599203,0.807673649052562
Bosnia and Herzegovina,0.042983824998283356,0.04498221245899828,0.0002801653139655333,0.0,0.029033645005526635,0.014007955167663204,0.014559497694039676,0.00029881440829755056,0.007859906977421309,0.0029978295018847304,0.0009358869230257272,0.14584730063847665,0.15793973844910597,0.014173162854810906,0.015170119534650878,9.42092803748306e-05,0.0,0.011137891934755536,0.003904909119892602,0.005012702471556276,9.24863914644691e-05,0.002141546353354021,0.0009841839123116926,0.0003132386264330724,0.04949299519604102,0.053024450479604274,0.038026054569785764,0.030356809117232895,0.0001878516501551251,0.0,0.008964173044241248,0.011566548446276607,0.010239069757269802,0.0003739236751586265,0.006846545176980209,0.002612637501215139,0.0008099154132543267,0.09819898443143371,0.10884200619804202,0.0077327499981733085,0.007824606790541994,4.870394489155005e-05,0.0,0.004704552796659782,0.0025062261941527094,0.0025428141551712864,5.689154996595916e-05,0.001416838367429155,0.000538262611639201,0.00016780214321535618,0.02535965387959064,0.027539448551840318,0.6937108951568877
Botswana,0.07565159339315332,0.03152651781909797,0.0005542841484680782,0.0,0.025272706897548992,0.0,0.0068775057270999,0.08826822191921982,0.20431589586079543,0.11615932392420056,0.0,0.13988260798536828,0.5486260496895841,0.04519743266686716,0.019680748018530106,0.0003377575009269812,0.0,0.015355914864676346,0.0,0.004206080293876553,0.042871079051712765,0.11405178929041253,0.0657838959882233,0.0,0.08477793334487714,0.30748469767522574,0.0435803667188841,0.012522230233576043,0.00029521615711470216,0.0,0.012087701775621129,0.0,0.0032714924025848574,0.06568522251272282,0.12275579645110571,0.07705740600511318,0.0,0.07175700728778082,0.33725543225672255,0.019232715204067434,0.007721392131517506,0.00013921963236408102,0.0,0.006593071302659414,0.0,0.001725071190118362,0.023290498560591885,0.04971342204324174,0.029467816945595485,0.0,0.03541146946072679,0.13788320701015588,0.1981338196617142
Brazil,12.448871996047423,2.889469938941559,0.1894870904218663,0.4645827477966472,0.04519995144156084,4.424255159982669,0.6905675871557839,1.3815858522821622,43.99852125108406,1.4185080889129427,0.0028024280187983635,21.152434471787508,67.95385209208547,10.774749172672983,4.792496811217375,0.17351600074031512,0.5542912971237638,0.05667543823414332,4.253096354209441,1.1854535489987477,1.922832203274303,35.3021284074796,2.463884117714345,0.003092799146977505,21.79027862319677,61.48221615081199,5.038700415832388,0.9754908149911019,0.04594653376401722,0.12583400998217031,0.008838395790227528,0.2191181783897429,0.3310261204395226,0.410882057866125,9.607196473875458,0.7998032926993286,0.0,6.469424056494011,14.663342345632017,1.0757317579832826,0.4249674248873925,0.0225832872828772,0.05614781888117637,0.006304957684899103,0.013376414070895848,0.18268287451754017,0.11556205306388301,0.8660969592872263,0.253321961991984,0.0009150144137604378,1.5201427035797934,1.9343421487248236,0.9451652271418262
Brunei,0.0006524360123420971,0.013945985473410737,0.10695927918613266,0.0,0.0,0.0,0.0008488451887255909,0.00017979658975707252,0.005191628444115781,0.0021919974224031947,0.0037986339396356246,0.12240654586061107,0.13376860225652273,0.0007849385806214296,0.01677826152417581,0.12868153075620326,0.0,0.0,0.0,0.001011384447394259,0.00021631129688544926,0.006245991001338758,0.001262807050628829,0.004570094655220475,0.14725611530839475,0.1595513193124683,6.390406623209201e-05,0.0013659656464476994,0.010476326769135333,0.0,0.0,0.0,8.233966364759636e-05,1.7610513464599685e-05,0.0005085037638468499,0.00010280868770375529,0.00037206431018198694,0.01198853614546272,0.012989523420659954,5.9710065119393204e-05,0.0012763178074462894,0.009788769173548678,0.0,0.0,0.0,8.512453670530976e-05,1.6454741736436325e-05,0.0004751308428868669,0.0012384215328719377,0.0003476458619844714,0.011209921582819693,0.01328757456229937,0.0574129127848416
Bulgaria,0.0743189807025762,0.09665862100606123,0.01122041979529637,0.004318331700693755,0.02689400414084336,0.0057734984167208455,0.07790678050710978,0.0024303865476694047,0.0112614515221117,0.006451719608275872,0.01076173817897036,0.29709063626930154,0.32799593212632894,0.1082163697500568,0.1190659037769084,0.01594056594992602,0.007784107645943715,0.04285414961325496,0.009383691337151088,0.09291695508606845,0.003925511541721741,0.016776719125706118,0.009018995896511766,0.015775901042409522,0.39616174315930947,0.4416588707656586,0.020222067791173234,0.010789930773245165,0.0030973579272679137,0.002271708656032531,0.0021652791140999994,0.002270496502368607,0.01026349180996336,0.0010138541029634691,0.004046356264362623,0.0020692109813116267,0.00398698308996598,0.05007863941863494,0.06119504385723862,0.019483525637424254,0.0161744408702873,0.002935825654743089,0.0015970742796048189,0.0025171232083448514,0.0021408878230740405,0.015384000895607153,0.0008029054256755291,0.003669655246422463,0.0022581215691367864,0.004973513149331834,0.05769656464980727,0.0684715736490864,0.7449016513893456
Burkina Faso,0.5310544567148096,0.07822332180695873,0.0001196179087689007,0.0,0.0,0.022158099015705184,0.07790421988989582,0.0157290169520948,0.29734717562243956,0.05495670010796273,0.0,0.7094597153361382,1.0774926080186353,0.3170314600858407,0.0420068870075275,7.51705403681332e-05,0.0,0.0,0.01239708944016693,0.04453361367588585,0.010615594881239669,0.17597721574949055,0.03405838482384271,0.0,0.4160442207497892,0.6366954162043621,0.08965472895957238,0.027615862809125376,1.0601368121463328e-05,0.0,0.0,0.007209208279733977,0.020094702631800326,0.0003567469967214968,0.05495250312908895,0.0068373813975191496,0.0,0.14458005763599713,0.20658895866322563,0.08804149946008166,0.014165254803097688,1.499264077895329e-05,0.0,0.0,0.00402334772005267,0.013552358275554025,0.0020727727338377966,0.05003925047233973,0.008587550049490453,0.0,0.1197974528995649,0.18049702615523278,0.273608930125606
Burundi,0.046050004927524084,0.0005096027345312241,7.637724592997916e-06,0.005209037346757571,0.0,0.0,0.043859330303350104,0.0011309023236557281,0.04985230352086351,0.004455695234460112,4.95661404650674e-05,0.09563561303675598,0.1511240802562004,0.04979272067744082,0.0004705489053600821,9.977263973075863e-06,0.004936977792657339,0.0,0.0,0.04821692192652188,0.0013494421400612893,0.050961318395302095,0.004919447449249211,4.321975384701629e-05,0.1034271465659532,0.1607005743044128,0.003566222323114508,0.0,1.926774874995123e-06,0.0,0.0,0.0,0.004012578710969279,0.00018595296895717716,0.0015745258646629942,0.00042400285348401755,6.577904751872503e-07,0.0074208134356228694,0.00960107359044815,0.023283536645301035,0.000284771877184221,3.7976927289237953e-06,0.002868039116026063,0.0,0.0,0.021908779023424044,0.0005291423769840978,0.026197386237573457,0.0022186304064462717,2.8556452744480804e-05,0.04834840937709528,0.07732212485084358,0.0552785108561201
Cambodia,0.18679286264255124,0.010242138995204512,0.026134617900399944,0.6836292224249513,0.00034151353174084655,0.11189068498165375,0.053711330279873175,0.17039591523213665,1.161110433555818,0.024132553647892834,0.0007440154576029221,1.0727423707563746,2.4291252886498245,0.3153818211320749,0.014614521826535413,0.037701438605770764,1.4756927540152087,0.0003971831638524302,0.06877255308783642,0.08847910912917485,0.2177178322904461,1.8866978015378455,0.02985093398928691,0.0008973318404962969,2.001039380960454,4.1362032806185285,0.05876901855005123,0.0017533141770966678,0.008256194814687541,0.42149421449744384,1.7307316195107195e-05,0.050343871894042866,0.01578496984681607,0.020185940532686686,0.32970621634297315,0.003120665549591159,2.6035723788371242e-05,0.4935389457351931,0.837375114550754,0.03367962572056965,0.0008695837113373642,0.04235154307461159,0.16867578736760303,0.00011734426548162081,0.027243821364857923,0.009595586592246408,0.015011518115808337,0.20748724595377044,0.0034839349400462467,4.0526279757160727e-05,0.24074344507638212,0.4667253021671538,0.3721468449456935
Cameroon,0.29489021089934236,0.0800004322658321,0.0899601478014464,0.016111274977975425,0.0,0.07972685928130692,0.0803663285587739,0.1506771346133085,0.454462451975043,0.07405830146491434,0.0005948538005088908,0.6410552537846771,1.3208479956384518,0.702650658681828,0.09531615723953704,0.054448531227468296,0.019166654355282312,0.0,0.08949960930605017,0.12722908220010332,0.2861689319615411,0.6359063644437489,0.16430733318500937,0.0009164133194469051,1.088310693010269,2.1756097359200153,0.2869077398637748,0.007091592086980569,0.008555398978465488,0.000834326606767119,0.0,0.009281091644556996,0.02551283925868418,0.11779478498091997,0.09535158401090849,0.07103893374089791,0.00021882153368954634,0.2618342190518268,0.5417110277287638,0.07078337950828861,0.008571060166400482,0.047520350520187236,0.007802921180042124,0.0,0.04208785189993955,0.015322501669042532,0.010284892067402351,0.06052348575833122,0.013299422781060749,4.806543874312649e-05,0.07600612411394203,0.14048146712427467,0.1359741643591369
Canada,1.2003140882365508,0.7644835139363343,1.4850331590554653,2.687130302914653e-06,0.04814597178581527,3.1552131906019025,0.05326987007582441,0.01697899156882136,14.493242523046355,0.3065879863492948,0.05977828819973109,6.7064624808221955,21.583050269986398,1.335386074067406,0.8519208147178208,1.3829645831082786,7.61251493197732e-07,0.032367014875857344,1.9091988650647007,0.05051049571101256,0.0128585786093926,9.4822217524467,0.34909145879219183,0.05019936661731275,5.56234860879657,15.456719765262168,0.2257499462189536,0.19356340904880032,0.09997690799438441,1.9445442958012915e-06,0.005427164177600467,0.7758297616549639,0.008419458552632285,0.0037828790939638222,6.155327807134664,0.11562816614550261,0.008201371110802332,1.1920996093319944,7.4342982174034855,0.04768081754222053,0.019577570761033725,0.016453833038679422,5.720610279150572e-07,0.004430088316001286,0.11132813700215571,0.0006681610372245086,0.001329627880514753,0.30737011987216967,0.027620294895559894,0.002364193243257158,0.0,0.26819919977818607,0.8364195717782134
Central African Republic,0.10364197661007284,0.02022009128708366,0.0011242141479162234,1.0711314869507393e-05,0.0,0.0,0.01192430332710449,0.41977230455351733,0.9406865438558744,0.12567271295712193,8.46992625320703e-06,0.1369212966870467,1.6230613279798136,0.12044442918162403,0.026920719545640622,0.001397770493024221,8.923272133569012e-06,0.0,0.0,0.013932104803285736,0.3283625781965424,0.5998586167481843,0.11468356072027364,3.1896815781746176e-06,0.16270394729570817,1.2056118926422867,0.04969819645095645,0.010471308082724534,0.0006662726145831371,1.0377260454442677e-06,0.0,0.0,0.0068253495184510855,0.12683353264933608,0.25705250466599516,0.04677154780806779,4.071442598756073e-06,0.06766062458495826,0.498322281150956,0.011653109176177637,0.0037728289883061372,0.00010666614771803664,1.1097189098951466e-06,0.0,0.0,0.000990430129017738,0.021975635044530595,0.16987148792009577,0.004421313304851418,2.6634242385977916e-06,0.016521996715174125,0.1438628521067007,0.3378999033923945
Chad,0.46445338814023923,0.005011208609868126,0.07486944985045645,0.0036406667807172043,0.0,0.0,0.04702224813955289,0.08063057704167435,2.1096542733046073,0.16209954804479929,0.0008721389359609937,0.5949969615208339,2.948253498847876,1.430193473163918,0.004967996132358477,0.07844741007028942,0.0016225630835567356,0.0,0.0,0.08921506415102877,0.05108935664084759,1.4576484123756004,0.5616432552871496,0.0008834349765073622,1.6044465066011515,3.6757109658812563,0.9287421521890411,0.0,0.001497197578886722,0.0010796870774413176,0.0,0.0,0.04060229023268416,0.01572004376788206,0.7631008573018655,0.39071465924464277,0.00018288662774243805,0.9697752880309273,1.7163190046802552,0.031229351003358996,0.004451554036795436,0.07908470915864498,0.0009778686520993706,0.0,0.0,0.0014120580611321765,0.008735797098679006,0.09113128704169737,0.09927509472586471,4.8177884976547064e-05,0.043498021741547044,0.09466273941942083,0.6164617243327773
Chile,0.2304775699849109,0.288786699939583,0.036970585574901134,0.007737297098931909,0.0003365017653137348,0.02844855721197562,0.04020117509786532,0.09328151224367838,0.8380074298583637,0.08757246065271022,0.009125269547340482,0.6329583866734817,1.6609450589755745,0.09532188752771574,0.17914901739939076,0.02582582143145944,0.0055982492415837005,0.0003007962006831476,0.013618983569094861,0.025512114617819284,0.04163859112744439,0.6005111385323272,0.044852742079621796,0.006436419919064095,0.3453268699877469,1.0387657616462045,0.18520836138983326,0.10168960253441775,0.018589725964761678,0.0023866947417726147,1.594059354926219e-05,0.014178308820373249,0.016681356512564395,0.02263753383524666,1.1506123638147916,0.004728194779066719,0.004973985197650149,0.33872543572604413,1.5064589983437668,0.031525352047271096,0.02492694197455586,0.004081828453804247,0.0007171737963025393,2.16572382269641e-05,0.0035783482646518285,0.00423771114356342,0.011237721848081063,0.11420956238470781,0.027712573320487335,0.0011121923797889283,0.06908901291837594,0.2008785104817956,0.3769765775565123
China,13.021686883201093,6.642933672070988,1.2051963930486014,8.887857919320435,21.162468460904787,3.140566632667268,4.302593379355065,0.18688273481725803,4.450085786714415,0.699083063304458,0.05522925479174931,58.36330334056824,63.75458418019612,12.080447084733342,8.630240670187604,3.366444070391795,10.013735585275622,14.000304983583396,4.116685210160752,6.323432934809541,0.2656611149057842,8.278368137205026,1.5456713364168781,0.15200373723485716,58.53129053914205,68.77299486490459,3.8359881690481306,1.112036151944964,1.4105296504706217,1.014287709867789,0.9044150070637063,1.0027537740619445,1.1345405559157742,0.047434415023616616,2.867402182779399,0.6714277498428461,0.07386844403826662,9.435604896629727,13.093944015140032,1.1384738699631232,0.10376790872942898,0.4466603633009725,0.17254800147791904,0.614531450026158,0.0,0.2618210351734742,0.009733796496136704,0.6687555984311153,0.3693808449548739,0.037684850602066944,1.6129591735597657,2.6985142640439648,0.9880656554307644
Colombia,1.5780420705013336,0.7022433114079826,0.25007476873008055,0.0,0.20200176989265167,0.12490191425842473,0.06450242040064276,0.04515023608892444,4.717754332966988,0.18730613723185563,0.01843900565385926,2.921766255191116,7.890415967132744,2.4885592663510105,1.6943290461016578,1.0069708751939002,0.0,0.3167508013728391,0.14093583580048452,0.16521441719700625,0.14584725934861065,5.0107669227946845,0.42999831772894204,0.06751692346263405,5.812760242016899,11.466889665351768,0.9728619363284665,0.49653012594131973,0.5862041817804664,0.0,0.055907743766077656,0.019192036878190724,0.05679230449881631,0.07783762387408993,0.17917584087042382,0.18747737187898017,0.035943865861191554,2.0018286498896978,2.482263352374382,0.26047562498551,0.1790002129791728,0.05189592305905677,0.0,0.20545277941014545,0.031209049828021085,0.021934819388353566,0.010727229584496067,0.026187498037587353,0.03515115889334014,0.012854493822958182,0.6243452696308465,0.7092656499692289,0.5906845652823506
Congo,0.028108528144759923,0.005009823144587132,0.012635449768609452,0.0,0.0,0.016215593221484133,0.007692996812425127,0.0625698139410625,4.544967959770287,0.054068387573388145,1.9046888190474517e-05,0.06966239109186577,4.731287599264794,0.0161161150566614,0.0037591227778984468,0.007493192432089174,0.0,0.0,0.007456821345181134,0.005302941831850314,0.0349388042346732,3.1714650843574677,0.04080872280223116,1.3426012696649196e-05,0.040128193443680474,3.2873542308507493,0.002734332257164622,0.0006546703812063113,0.0015310179000110934,0.0,0.0,0.0037895457157775462,0.000792426586331758,0.006508672887179226,0.7712710475834319,0.003522877368945354,2.5549189405448264e-06,0.0071108730513332885,0.7802952038647732,0.006580054681253528,0.0012966533555424206,0.0026836040192391043,0.0,0.0,0.0044040878238120786,0.0015090616849569626,0.014191661630583496,0.38128485733133877,0.00486315203846889,6.237760166005258e-06,0.015543923291575223,0.41569094841926324,0.5510769971970086
Costa Rica,0.08949508669671755,0.06297539641699804,1.0164093674634885e-05,0.011149258635587866,0.0,0.004866559777042657,0.004264722680790536,0.0023063971362675324,0.17876812371130432,0.008165240246377561,0.002918625555757751,0.17276118830081125,0.3649195749505184,0.09817407171103933,0.06939023276577339,1.1226251112876982e-05,0.012338909580110967,0.0,0.00537514629628486,0.004507520804331244,0.0025462258140961963,0.19167984238449767,0.002885434648919551,0.0025666456787108785,0.18979710740865266,0.389475255934877,0.031254878556081375,0.02779039648714128,4.807574541947988e-06,0.003425455293148893,0.0,0.0023026186382830403,0.0012114316508928294,0.0004357375889463308,0.05755358926000334,0.0003736103841920032,0.0003114223059142015,0.06598958820008935,0.11935346967802346,0.025835878985181027,0.016424089759025873,2.5598054076935924e-06,0.00345110361650299,0.0,0.0012253944693606227,0.001203770491329163,0.0008300113879001485,0.05025217377113603,0.0048086225930143705,0.0007398629863243737,0.048142797126807385,0.10070934603140985,0.1948302627884203
Croatia,0.05366487570209172,0.06429608312901644,0.00792210533894999,0.0,0.0,0.00542254673127466,0.015043267811340817,0.00017990610949675958,0.0458558673108684,0.005882913183610984,0.0031503229986644438,0.14634887871267363,0.2014178883153142,0.035151250685923875,0.035455572625554044,0.005582137996619627,0.0,0.0,0.0025350269505795817,0.008372218459140062,0.00012364385583021057,0.019965044733475223,0.003005870103009003,0.0019776500936690695,0.08709620671781718,0.11216841550380068,0.0011077650224813954,0.04883540980138039,2.5739236583131007e-05,0.0,0.0,0.006162854871455223,0.010798262684390726,2.1543053994056683e-05,0.08200074494565532,0.0028521522935832933,0.0004929485605074848,0.06378432004057208,0.14915170889431223,0.005457656215882886,0.009514939786677265,0.002340305063939352,0.0,0.0,0.0009786305021334224,0.0021644788248287826,1.4224500384619175e-05,0.008888801855381503,0.0007250204855287139,0.0002725658997909928,0.01876416836643792,0.028664781107523754,0.4681091426597692
Cuba,0.17759914574555924,0.09625599239767593,0.09401882775232188,0.011898440818271535,0.0,0.0,0.008972287455139182,0.011491209231101349,0.237831924731141,0.005503329003692602,0.002106341885765889,0.38874469416896773,0.6456774990206685,0.09849427146650228,0.04745190150170516,0.026953799052831816,0.0060888926484262244,0.0,0.0,0.0043903276291943115,0.005664018388928558,0.10710601433049073,0.001253662833659599,0.000687137494634272,0.1833791922986598,0.2980900253463729,0.06661107601086583,0.04780421943811036,0.09668174417638434,0.006562663175174515,0.0,0.0,0.004102926947209786,0.0068784186123389286,0.20215057451092033,0.00012121713450820109,0.001758636829966599,0.2217626297477448,0.4322175898612083,0.03475963120169384,0.020558456405258586,0.025015740713011117,0.0024953487155322633,0.0,0.0,0.0018030149999552257,0.0025019721780495264,0.054782814314434033,0.00262968175574291,0.0005742883953281922,0.08463219203545103,0.14322602803393802,0.3167728315891164
Czechia,0.14337185907133615,0.1912545877481296,0.02447599057324393,0.0,0.06900180011547041,0.010085217484237194,0.053836509158843,0.00024549132737167884,0.01603439285030757,0.006679099172416986,0.0031997551243116247,0.4920259641512603,0.5181847026256681,0.22358021698117259,0.26851837992262184,0.031881104023834615,0.0,0.11685359455735164,0.01552119734826199,0.06863429014362728,0.00044069910052889095,0.023285833529656363,0.010824930215644879,0.004606432325167379,0.72498878297687,0.7641466781478675,0.02495273843869994,0.023195820836517528,0.002078492286597986,0.0,0.01901953210355882,0.0011016034229308427,0.004761209781519921,5.368167897497534e-05,0.0019482341634834317,0.0013101315063180179,0.0005780607068025757,0.0737569809137556,0.07756052557961579,0.009941717728579241,0.008195126441312817,0.0003144376146260175,0.0,0.005172134116434843,0.0,0.0005313645855056226,2.104116830106863e-05,0.0009196466284599851,0.0004333137141616754,0.0002689315754624,0.024145227446714546,0.025788160533099624,0.7290144796775545
Ivory Coast,0.06271926471475843,0.08234049966578552,0.8132302072231432,0.11946097220745343,0.0,0.10528680961805291,0.06740071602037095,0.02841155894205623,0.15508143440467728,0.047588465822947026,1.8866122926267997e-06,1.2504384694495643,1.4815218152315375,0.07168514669951712,0.06236823483425072,0.31043971745012733,0.11590368122276067,0.0,0.26166992155240815,0.07633240362382311,0.040223588855414535,0.1912108308921275,0.05411950586092341,1.7180562081545887e-06,0.898399105382887,1.1839547490475606,0.010612569005035315,0.0,0.6513150021764434,0.0017212649405947689,0.0,0.14252441836680707,0.011529011277337367,0.010734598199699033,0.03683404125512629,0.010925306005229528,0.0,0.6627970877680316,0.6331615583450332,0.012698146732871007,0.009489084209355,0.1802404066154351,0.021473055470639754,0.0,0.008510744654799174,0.014163688745074662,0.006284586861576298,0.0268533666037509,0.009620702327861753,6.288981758744792e-07,0.022281309672653737,0.06309972561153265,0.4214812991053244
Democratic Republic of the Congo,0.14679447609658125,5.840609338000533,0.07413578015194879,0.02036315431246638,0.0,0.029250068985808616,0.24144648462840804,1.4258757619042601,7.211814143250046,0.38770669696956267,0.0012406822216297114,6.352599302175746,15.379236586521245,0.10954929857909784,1.8830790699193132,0.020533019481928674,0.007186298680900801,0.0,0.01171013299743224,0.17898772430698112,1.1726569591836886,5.696591874036141,0.4426973062346057,0.000972096925996364,2.211045543965654,9.523963780346087,0.006693626761914012,0.11335569549407265,0.039893088915355264,0.002750828772749422,0.0,0.00253732316797403,0.030816127362350926,0.45710976993456764,0.07736244813653581,0.14740773179296573,9.807863465796185e-05,0.1095151512167738,0.7910986155956525,0.027694767531242365,0.5351732067729371,0.01848851515545358,0.0039046910085514487,0.0,0.003444222172606941,0.0042572567994077215,0.03785692079912906,0.3582889372435618,0.04401657309653206,0.0004777912957299505,0.5871041728078459,0.8532936460950697,0.9354032979844736
Denmark,0.26396623778641964,0.04041267172987687,0.0022686674724965096,0.0,0.0,0.00011285111690727475,0.021782085119020942,5.934809426071419e-05,0.14807033106836612,0.006467490725147016,0.0007410438663190176,0.3285425132247213,0.4838807269788142,0.37029702664998126,0.043056211282443344,0.0023244975300234427,0.0,0.0,0.00011285111690727475,0.022404059471911323,6.706788888664541e-05,0.16669496986127436,0.005934458066005478,0.0007640882525681891,0.4381946460512667,0.6116552301200014,0.046878419092363954,0.0037734984446295,0.00014275782769348046,0.0,0.0,0.0,0.0006745369486631687,1.1527704100035925e-06,0.002666574228992996,0.0005612467075577707,2.047795779184364e-05,0.0466613084594385,0.049570077981445526,0.01831389978501019,0.0,8.450479138872452e-05,0.0,0.0,0.0,0.0010730589782321776,3.227896156761281e-06,0.0080773757879814,0.0015330442815444907,9.02578187492566e-06,0.016901125628211555,0.01446037648457943,0.6015428885913716
