countries,Livestock_prior,Waste_prior,Oil-Gas_prior,Rice_prior,Coal_prior,Reservoirs_prior,Other_prior,AnthroTotal_prior,Total_prior,Livestock_post,Waste_post,Oil-Gas_post,Rice_post,Coal_post,Reservoirs_post,Other_post,AnthroTotal_post,Total_post,Livestock_post_min,Waste_post_min,Oil-Gas_post_min,Rice_post_min,Coal_post_min,Reservoirs_post_min,Other_post_min,AnthroTotal_post_min,Total_post_min,Livestock_post_max,Waste_post_max,Oil-Gas_post_max,Rice_post_max,Coal_post_max,Reservoirs_post_max,Other_post_max,AnthroTotal_post_max,Total_post_max,sensitivity
Egypt,0.30057284212609636,1.1869400519354554,0.4189793505372594,0.4587147939234265,0.00017660420214843476,0.3679244790279471,0.0478186861722029,2.781126807924536,2.781126807924536,0.19742345318645094,0.725207406926862,0.26309073148126555,0.2869567787569856,0.0001816864006915014,0.3679244790279471,0.03382684672815031,1.874611382508353,1.874611382508353,0.07535907793867978,0.08505229651104662,0.07667496743764107,0.014476000985186754,1.178578198535613e-05,0.0,0.006992583988714669,0.2580965462969991,0.2580965462969991,0.009873695334168653,0.023824714200418096,0.03853564928008901,0.0,9.932388890810439e-05,0.0,0.0005337716498381995,0.06816387041667182,0.06816387041667182,0.9621691406762743
El Salvador,0.07372787368502313,0.0709136860398766,1.8960881301631285e-06,0.00020648127384967647,0.0,0.03412673835005816,0.006604542063129058,0.1855812175000668,0.1855812175000668,0.08187751617121747,0.07260829913446076,2.0002174938352793e-06,0.0002182769694194761,0.0,0.03735538858433409,0.007093449570902004,0.19915493064782763,0.19915493064782763,0.004268143708391375,0.0,2.044757677897178e-08,2.613054949960567e-06,0.0,0.0015152028764070166,0.0002057524259989115,0.004893327144369575,0.004893327144369575,0.005481658953071178,0.006780413502801133,1.6512267036576935e-07,1.7856204298616097e-05,0.0,0.0025995556885570967,0.0005598292774572433,0.015251036319761768,0.015251036319761768,0.402958136298757
Equatorial Guinea,0.00038415970259231464,0.002641926826217303,0.057571166483142,0.0,0.0,0.0,0.0030084154535586524,0.06360566846551027,0.06360566846551027,0.0003505791594676401,0.0018706037940440547,0.048360806367957476,0.0,0.0,0.0,0.002484566932031331,0.0530665562535005,0.0530665562535005,8.65609294986862e-06,0.0002115678116290918,0.00301511350633122,0.0,0.0,0.0,0.00013814326098141472,0.003373480671891589,0.003373480671891589,3.9589199009603207e-05,0.0006709939775863976,0.011197517949928425,0.0,0.0,0.0,0.0005210024669183985,0.012171156239650677,0.012171156239650677,0.0018309209160443
Eritrea,0.14643885988539238,0.00152037211563065,0.0,0.0,0.0,0.0,0.007955941129100745,0.1559151731301238,0.1559151731301238,0.1019560339170571,0.0011530856943923647,0.0,0.0,0.0,0.0,0.005369665265598141,0.1084787848770476,0.1084787848770476,0.02789273883303431,0.00012501710694037718,0.0,0.0,0.0,0.0,0.0012523284378452666,0.029270084377819944,0.029270084377819944,0.027975583247820096,0.00021859246784449544,0.0,0.0,0.0,0.0,0.0015652177998008582,0.029759393515465443,0.029759393515465443,0.1942234783048816
Estonia,0.029734961159049864,0.010170702069566873,0.000944838305754411,0.0,0.0,0.0,0.012547443008902029,0.05339794454327318,0.05339794454327318,0.03223543484434195,0.010814984196380512,0.0010294480753879854,0.0,0.0,0.0,0.013669831797828021,0.05774969891393846,0.05774969891393846,0.004596094078955219,0.0014013578163448413,0.00015395329548568623,0.0,0.0,0.0,0.002097896671945567,0.008249301862731304,0.008249301862731304,0.009353946954165464,0.0031225640112620134,0.0003242673693402028,0.0,0.0,0.0,0.004433561916286579,0.01723434025105427,0.01723434025105427,0.378017469561475
Ethiopia,3.4131508562903385,0.1472248602991649,2.5357485317063583e-05,3.807716950988266e-05,0.013317118154408059,0.11973591321383979,0.5348555009292946,4.228347683541872,4.228347683541872,4.0292921589984845,0.11458300647133385,2.1396072379780988e-05,0.0001813110090147242,0.018080917220219116,0.19814167076674916,0.6306218280917292,4.9909222886299105,4.9909222886299105,0.009792871539641368,0.009376085261383726,3.5648387017772737e-06,7.427235019952568e-05,0.0017812084478026242,0.0027131162855681124,0.013323796032856161,0.0,0.0,0.24432268694821868,0.02810897944795937,3.430169626994721e-06,4.78312506370734e-07,0.005250410307844389,0.04514295555571074,0.043533645198773674,0.3545402141676428,0.3545402141676428,0.7111142727172609
Finland,0.09980556060275583,0.06268691111451485,0.0011890497137973487,0.0,0.0,0.30400197402488105,0.04673478202192726,0.5144182774778764,0.5144182774778764,0.0447243543426203,0.02421680515292235,0.00038411893081017435,0.0,0.0,0.07871591693842252,0.017087889757837316,0.16512908512261265,0.16512908512261265,0.01723307528264499,0.041563207128329144,0.001168278630098244,0.0,0.0,0.12749773984742477,0.032231826240839014,0.21969412712933617,0.21969412712933617,0.016636128317876794,0.010989038757341509,0.0002036237323321302,0.0,0.0,0.044468282469398365,0.008171608757880637,0.08046868203482943,0.08046868203482943,0.8177372565943009
France,1.539374082379462,0.5954138548768243,0.037237591245032696,5.739065711051313e-05,0.0,0.04213612989649076,0.15916021049463688,2.373379259549557,2.373379259549557,1.5616705130300081,0.5708433092964963,0.039680635320747434,5.739065711051313e-05,0.0,0.04387413578990761,0.1537631133684308,2.3698890974627007,2.3698890974627007,0.3475644555001527,0.07276163393968427,0.006809668427960117,0.0,0.0,0.0066173563293167245,0.031085026885086214,0.4611163202814823,0.4611163202814823,0.005848383969959237,0.02268719189860635,0.00044776026835671723,0.0,0.0,0.0004289830995304611,0.006373922358779566,0.03578624159523258,0.03578624159523258,0.8400238282645128
Gabon,0.329789421213122,0.0009789401669587593,0.005511535103531411,0.0,0.0,0.0008929845219784589,0.01755362525304155,0.35472650625863217,0.35472650625863217,0.3865855907370754,0.0018410658647716044,0.019720950477715854,0.0,0.0,0.0009349973591483865,0.02268974584557098,0.43177235028428224,0.43177235028428224,0.07714125575782665,0.0007960199660459128,0.01328579713709736,0.0,0.0,0.0,0.004927449821917878,0.0961448454464604,0.0961448454464604,0.011888204020592708,7.901129246490118e-05,0.023162639692995896,0.0,0.0,0.0007956519606579333,0.005506790282695257,0.03587906916345984,0.03587906916345984,0.0839036139798753
Gambia,0.06343006680461759,0.006639217227156373,1.980242008796535e-06,0.0,0.0,0.0,0.004265779823961789,0.07433704409774454,0.07433704409774454,0.06208457797052844,0.008533188374371947,2.17415984435799e-06,0.0,0.0,0.0,0.005326347804481682,0.07594628830922642,0.07594628830922642,0.010596617727884852,0.0022284025363026516,5.025622015134604e-07,0.0,0.0,0.0,0.0014545239021409866,0.014258751479556797,0.014258751479556797,0.04219719770634217,0.007799436930843021,1.9968163688556906e-06,0.0,0.0,0.0,0.005625668963514802,0.05562430041706887,0.05562430041706887,0.0801515188552622
Georgia,0.08966817830394846,0.07596375166883212,0.0706050092862539,0.0,0.0013265407945928056,0.007532482970548017,0.004368440143980463,0.24946440316815577,0.24946440316815577,0.06587668862419133,0.05398328229179927,0.05158617070120302,0.0,0.001023311884827376,0.0064453477529941485,0.0031729131569464015,0.18208771441196156,0.18208771441196156,0.03822022601519917,0.017182208610629586,0.020482116078065243,0.0,0.00047812965850338603,0.0018496194943783137,0.0012611666201819925,0.0794734664769577,0.0794734664769577,0.015022761370098378,0.01208043366795361,0.011265399963673504,0.0,0.0002705958371030301,0.0007482858498107309,0.0007052796713555597,0.04009275635999476,0.04009275635999476,0.3725275457364378
Germany,1.1788586508348213,0.14021839449432366,0.1793671768743285,0.0,0.005252581187449264,0.005835239029851061,0.26752483054550663,1.7770568729662806,1.7770568729662806,1.9859723511102887,0.22425514022794424,0.306507758892138,0.0,0.003994197103960988,0.009233703160134181,0.42947713290150596,2.9594402833959723,2.9594402833959723,0.24095819904493432,0.03838176439523999,0.0559658088623069,0.0,0.002643330184573092,0.00039485774112720494,0.07979876466680957,0.38912198115020713,0.38912198115020713,0.01872505563454796,0.0,0.0,0.0,0.0008272498274249024,4.051270744041997e-05,0.0,0.011614799896165984,0.011614799896165984,0.8185406601418819
Ghana,0.1580271256539341,0.1608456316640111,0.005576286925464415,0.008854947558409024,0.0,0.3981160142710673,0.03858532215319304,0.7700053282260789,0.7700053282260789,0.11656562691423737,0.10568319116210176,0.00430083518598509,0.005678924014967298,0.0,0.17497689859030544,0.029684583238450364,0.4368900591060473,0.4368900591060473,0.004796048672155509,0.0,0.0,0.0017320019241412465,0.0,0.04327711745627674,0.0,0.028143747753826887,0.028143747753826887,0.016815827309240958,0.02884435497618812,0.0013833248055977682,0.0016329600644359914,0.0,0.049766093886765866,0.004959270970538034,0.08657813830638306,0.08657813830638306,0.6606978161377001
Greece,0.17480780225117626,0.20163025325453943,0.0052252984886051335,0.005249930464807105,0.012237815044723686,0.02717876983256438,0.016835401116145305,0.4431652704525613,0.4431652704525613,0.1493690749819155,0.18060273300668794,0.004120401816752464,0.004177401391855607,0.004902458654688767,0.03010158291605465,0.01696153287115648,0.3902351856391114,0.3902351856391114,0.10770342501057988,0.003036160452426606,0.0005629634886076388,0.0,0.005770178822653557,0.00873864185395671,0.0016960800761600964,0.1192867876855987,0.1192867876855987,0.015724938924949333,0.00776288309326284,0.0003383351330495891,0.001241094752260423,0.002046834937940216,0.001334067250262673,0.0006156470448343623,0.02474466172974993,0.02474466172974993,0.7151397580082731
Guatemala,0.14791841283774673,0.0505138123041102,0.007859498250089709,0.00037345156503118277,0.0,0.002837998203036328,0.10245885299611122,0.3119620261561254,0.3119620261561254,0.30165109596409206,0.054898057835342254,0.023181856722239123,0.0006505595202840106,0.0,0.006343528501418224,0.19045092489395193,0.5771760234373275,0.5771760234373275,0.06021785692820211,0.0009350698571529287,0.0068237152143701164,9.253851497794611e-05,0.0,0.0013956350922645173,0.03264345972947669,0.095908801663171,0.095908801663171,0.004388241019114336,0.0065694191564555846,0.0004627210061800488,5.529316363371583e-06,0.0,7.672709554966753e-05,0.002644654562349996,0.0066428031424045075,0.0066428031424045075,0.6207352636909819
Guinea,0.29577354530951183,0.006708692488827177,2.6534844637777082e-05,0.0037816539562133262,0.0,0.0033213825519256093,0.06741939847722474,0.3770312076283404,0.3770312076283404,0.20118364235525088,0.005927148842128783,1.6582276356124462e-05,0.0023786786095548744,0.0,0.0025197798017467044,0.05800545947886554,0.2700312913639029,0.2700312913639029,0.037000784303993145,0.00045914398551548385,3.408476256883369e-06,0.0013553920827282006,0.0,0.00019538161418551333,0.008276921579685181,0.04630908407079884,0.04630908407079884,0.03839999615957376,0.00030998819512366525,5.853729784159864e-06,0.0006352152916633104,0.0,0.0004134266564326228,0.004835256792647458,0.03915122232382484,0.03915122232382484,0.1626277580074672
Guinea-Bissau,0.16458571312127002,0.002453014021139923,2.5235198101899176e-06,0.0,0.0,0.0,0.015565725363840517,0.18260697602606066,0.18260697602606066,0.12126110093409655,0.0022791477457256236,2.4687803951020875e-06,0.0,0.0,0.0,0.013348195491978222,0.1368909129521955,0.1368909129521955,0.00625487754935701,0.00016966480940252323,2.6485680508400164e-07,0.0,0.0,0.0,0.0008342589813190512,0.0065992074771077935,0.0065992074771077935,0.012347373760932465,0.0004150569218398224,5.83258314924834e-07,0.0,0.0,0.0,0.002136166025257286,0.014899179966344517,0.014899179966344517,0.2071520211981754
Guyana,0.01654407470631796,0.0038870451698980847,0.04800642170802176,0.023696638811883924,0.0,0.0,0.0014635146735776444,0.09359769506969938,0.09359769506969938,0.024758621568411215,0.008707836159466485,0.03896548496994104,0.04461893783198681,0.0,0.0,0.0023662366073925775,0.11941711713719813,0.11941711713719813,0.005021896157616595,0.003994906358678487,0.012122212383319824,0.01674925931422288,0.0,0.0,0.0006878348129606131,0.01895351258609873,0.01895351258609873,0.0074949552814621845,0.006102158522684387,0.016089966461510105,0.0255748051372192,0.0,0.0,0.001043197451073983,0.02809290400911993,0.02809290400911993,0.15328250534624
Haiti,0.13561645978331457,0.006673614339108718,1.6388612182417832e-05,0.022478134551564027,0.0,0.0,0.028685987820754707,0.19347058510692444,0.19347058510692444,0.15255538402397337,0.008065226235066204,2.022659181612872e-05,0.026818074469202115,0.0,0.0,0.03327209132957442,0.22073100264963225,0.22073100264963225,0.00886344737866071,0.0007910922113788408,2.210184702546837e-06,0.0024436794070884435,0.0,0.0,0.002557806708932242,0.014658235890762789,0.014658235890762789,0.005202145400861197,0.00042313642518711225,1.2780532848849343e-06,0.0012278880366766616,0.0,0.0,0.0013427398298037144,0.008137983993120934,0.008137983993120934,0.3311221055625304
Honduras,0.10320421505256769,0.04635886902506081,1.3375656768953182e-05,0.0012903736155256273,0.0,0.01927629751269222,0.024488212726869914,0.1946313435894852,0.1946313435894852,0.15140046099686652,0.07361318588195565,3.0209801926716138e-05,0.0016526217743555633,0.0,0.043716218087897656,0.03664400101819122,0.3070566975611933,0.3070566975611933,0.030476113302812885,0.01703231755599885,1.0248107427927855e-05,0.00023821189938541803,0.0,0.014875773832673626,0.007641881442718955,0.07027454614101764,0.07027454614101764,0.006948211151355771,0.002304430261240123,1.2046452314677364e-06,6.329319081832346e-05,0.0,0.0017412438088867874,0.0013694511057745495,0.012427834163307061,0.012427834163307061,0.3328165155557176
Hungary,0.11150154057396901,0.12835719892701208,0.059829419425276816,0.0,0.0012663799378570533,0.011187663932854532,0.023461401930056608,0.3356036047270261,0.3356036047270261,0.2822587547850385,0.20473833319308732,0.11636139420204707,0.0,0.0036856059666414203,0.012641579245926049,0.0383082276692542,0.6579938950619946,0.6579938950619946,0.07142436130893157,0.028120972347577766,0.022430456765164655,0.0,0.001482054149260972,0.0013094953708558382,0.005077692706930127,0.12693114510787418,0.12693114510787418,0.006034710755467132,0.00038329079814783396,0.0030753774959870056,0.0,0.0005738913057234127,0.0028190451158178094,0.0003877208442345237,0.012700916464147283,0.012700916464147283,0.6089863632112956
India,10.73865696600433,2.8493997562156133,0.8744745661425222,3.3954375490943485,0.8990183329708555,1.24462412845423,2.0640270170225246,22.065638315904422,22.065638315904422,8.228886933871733,6.067455104074908,1.8404635508879357,4.88017916849344,1.5040800721961554,1.6164860281029754,3.9392295161571114,28.076780373784263,28.076780373784263,1.4361888097522417,1.229514311577975,0.3806777973362854,0.4633117342526827,0.22962725049187682,0.07639892390475822,0.761659065087787,4.254203095881071,4.254203095881071,0.1372832417751173,0.14993291475713377,0.05807980686324932,0.03272629233642199,0.06365901384901429,0.24677587261778355,0.18067970224812635,0.5459620479242986,0.5459620479242986,0.9941856335923692
Indonesia,0.6926066193898117,7.466687350055209,0.5372545433687368,1.6659011595656559,0.11713585037860419,0.09182538127986495,0.43439862907058846,11.005809533108472,11.005809533108472,0.6267752685056824,5.7147268859462335,1.067313131429562,2.0740410183164166,0.174790954417674,0.0597251291338535,0.5971458865915787,10.314518274341001,10.314518274341001,0.11283564851491101,1.0913365269414141,0.29876604596632983,0.4380121768137113,0.03666702112608758,0.005280588447900837,0.16568345920562666,2.1426791559631813,2.1426791559631813,0.11184442107507131,0.3491151877976888,0.08901128320043639,0.10172101193715521,0.027344324039338147,0.003304895026129892,0.08909019169775301,0.7663500992153427,0.7663500992153427,0.8351652375691859
Iran,0.8383513107004085,0.8957431384789298,2.9818417963664463,0.061605667132121227,0.01996717193120441,0.3947970315268882,0.13193420958917268,5.324240325725172,5.324240325725172,2.12270845040004,2.400915390851062,2.510784311166255,0.23491573534266583,0.027061612321889153,0.20002393218994308,0.4868483450216348,7.98325777729349,7.98325777729349,0.8626448262781172,0.5222831293766528,0.4509496073998611,0.08703324898921797,0.007730380598038586,0.005173306937287098,0.23928835488287623,2.047798650786773,2.047798650786773,0.1144724512181674,0.06648412325374453,0.10499731421432923,0.0,0.03326774165415907,0.0957161474410454,0.013012922508304159,0.25979988787482533,0.25979988787482533,0.8892396355085866
Iraq,0.1183155930778092,0.16299895506096632,2.6960863105422437,0.0,0.0,0.14120201251712838,0.013088228916195857,3.1316911001143435,3.1316911001143435,0.28193388856689305,0.2871161647034809,1.3097802184150247,0.0,0.0,0.19975636899899946,0.029058901058692237,2.10764554174309,2.10764554174309,0.13653428515432073,0.10260324550525785,0.1655670948332426,0.0,0.0,0.012545672203749109,0.013385170276574217,0.2763000599663614,0.2763000599663614,0.09749153241746944,0.0,0.3524088215466059,0.0,0.0,0.03533848189201655,0.0,0.25878555501357514,0.25878555501357514,0.9203260099435951
Ireland,0.5940435161181422,0.029937541796406605,0.0030681040881131816,0.0,0.0,0.00859796537640242,0.012099181859010811,0.6477463092380753,0.6477463092380753,0.29931792437901217,0.016134619201562773,0.001658817571827738,0.0,0.0,0.004215334476001244,0.0064124675465966514,0.32773916317500057,0.32773916317500057,0.18338244790732505,0.008012353068036129,0.0007611671905912954,0.0,0.0,0.0033004984899934944,0.0032714067566142766,0.19872787341256024,0.19872787341256024,0.0903354795454957,0.004479978615307082,0.00045658431788433485,0.0,0.0,0.001360906122865417,0.0017875101629735053,0.09842045876452604,0.09842045876452604,0.615722228312163
Israel,0.04561159098144916,0.3106331592634842,0.0159894800499229,0.0,0.0,0.0,0.0052674064910977255,0.37750163678595405,0.37750163678595405,0.029173998712885986,0.1807268738386575,0.010363269793683093,0.0,0.0,0.0,0.0031635051384773516,0.22342764748370392,0.22342764748370392,0.006193412070461868,0.07726365927314566,0.002803269514083386,0.0,0.0,0.0,0.0011602509102263702,0.08742059176791728,0.08742059176791728,0.007632618595060391,0.048145391573092194,0.0023064482251028487,0.0,0.0,0.0,0.0007811299795739898,0.0588655883728294,0.0588655883728294,0.7476342024971782
Italy,0.6948726934167833,0.6564057590237833,0.12934955262317308,0.06209342083234785,0.0,0.004968323536410262,0.15471578487139556,1.7024055343038933,1.7024055343038933,0.7368414633441281,0.6248654399504306,0.1323911583170712,0.11191259319871164,0.0,0.004653277057456515,0.15070683054543457,1.7613707624132329,1.7613707624132329,0.05700601443933384,0.08847430431107395,0.020485955253951152,0.009125643288484989,0.0,0.003098388633864031,0.024559007947449724,0.18351320539961158,0.18351320539961158,0.00492258242138488,0.007477201557875457,0.0,0.0020764284718993303,0.0,0.00015209370234479588,0.0,0.014122261893694699,0.014122261893694699,0.9354426331685384
Japan,0.41802089233573214,0.1315968494824477,0.008686329810194687,0.4757481026657766,0.01876321173416064,0.00782499909593009,0.14165420961607414,1.202294594740316,1.202294594740316,1.0530235832422719,0.32225369805581217,0.013737853871423095,0.7065865612760726,0.06862317060343452,0.017890564446122133,0.3089703013938532,2.4910857328889895,2.4910857328889895,0.47735081005541535,0.14136491449872587,0.00321607664985025,0.1459120239153423,0.042564216365240964,0.007896733154222872,0.12139054818052991,0.9396953228193277,0.9396953228193277,0.12675278258955314,0.03751412851710689,0.0025034531487783188,0.08068258561806296,0.010531188266025102,0.0022168390374319204,0.04071185535094002,0.300912832527898,0.300912832527898,0.3318737647269544
Jordan,0.029046351686329484,0.17135171381624192,0.023031179605413933,0.0,0.0,0.0,0.002645310357366909,0.22607455546535224,0.22607455546535224,0.03882656813245196,0.18371721122962922,0.026953607372646248,0.0,0.0,0.0,0.002920682551030058,0.2524180692857575,0.2524180692857575,0.009076558541489876,0.07975750726285555,0.018519395614236968,0.0,0.0,0.0,0.0006246502493464194,0.10226037381523892,0.10226037381523892,0.018667445201182027,0.0019976183138470105,0.06557174104512059,0.0,0.0,0.0,0.00042337445461351373,0.08666017901476314,0.08666017901476314,0.4304814174092368
Kazakhstan,0.9536410176641665,0.23534004322830973,0.21074998556129257,0.020239417815311894,0.2751221926980839,0.237539340909273,0.07627965499973151,2.008911652876169,2.008911652876169,0.6797714881028104,0.1828965588612651,0.6132245915018413,0.14296876665182956,0.13969907162711398,0.07352941734178653,0.062479653393335444,1.8945695474799822,1.8945695474799822,0.35866965981653187,0.10349218105066929,0.27388079899399553,0.13997139284702384,0.040114547500173806,0.04572009432610877,0.030604919264230722,0.8048862593075568,0.8048862593075568,0.8230750672615829,0.4259518083457112,0.357747749421669,0.009382676202288387,0.1443476661404997,0.03789551909760276,0.12946455367087528,1.778510971090917,1.778510971090917,0.9400230475540736
Kenya,0.8146205788197144,0.05999249691321259,0.00013533254698708236,0.005844982128395211,0.0,0.042915708083926585,0.1474949886126625,1.0710040871048983,1.0710040871048983,3.4376980182798533,0.15421136399931243,0.0005985516604689176,0.010222423052088534,0.0,0.10314266613083822,0.5259838782123705,4.2318569013349325,4.2318569013349325,2.1966508839923313,0.06593117103874921,0.0003836922990279767,0.0028709286714426047,0.0,0.049590838292657556,0.29900920879541026,2.6075555393058396,2.6075555393058396,0.4396943051553821,0.060340258544632486,7.170498607177362e-05,0.0031289854148916618,0.0,0.004831702408470084,0.08237864004100448,0.5904455965504516,0.5904455965504516,0.1825716666135022
Kuwait,0.006348322772081088,0.07784737134780097,0.03687380800554083,0.0,0.0,0.0,0.004164872038142552,0.12523437416356545,0.12523437416356545,0.01320504765463673,0.31760243165468177,0.043780212518720954,0.0,0.0,0.0,0.013268014607806425,0.3878557064358458,0.3878557064358458,0.005071501866269106,0.19653789538356678,0.0036364191986089575,0.0,0.0,0.0,0.007262231659040789,0.20694145751923498,0.20694145751923498,0.0,0.0,0.024926404147337364,0.0,0.0,0.0,0.0,0.0,0.0,0.0997124688366406
Kyrgyzstan,0.130336331490694,0.04480365908163034,0.041333327270592274,0.0,0.006177282189643358,0.022327251664859434,0.05646300948233177,0.3014408611797512,0.3014408611797512,0.07037745038684746,0.01887297353094092,0.020435435284172236,0.0,0.0030026536038493083,0.007517593365049806,0.024357363062737343,0.14456346923359706,0.14456346923359706,0.10095391864776448,0.0204873744602876,0.023625963701722614,0.0,0.007078081895447365,0.03227692525227796,0.026101418721129466,0.21052368267862948,0.21052368267862948,0.01847757108829351,0.006627282068243576,0.005685668364416224,0.0,0.0013821534299155811,0.004517813311784087,0.00821141480474695,0.04490190306739997,0.04490190306739997,0.5466245853461535
Laos,0.11367995947774678,0.0024233745947607873,0.0006351034907998369,0.13733017228931263,0.0025683854317581525,0.11358754352922751,0.028456122523357726,0.3986806613369634,0.3986806613369634,0.2532031816468673,0.0029927701807820873,0.0006742625088186385,0.13103591620589905,0.0021461271122325204,0.09189237887725706,0.04717148429486331,0.5291161208267199,0.5291161208267199,0.10929113160622078,0.0009840014351197674,2.334503361951551e-05,0.0032355254072185258,0.0007978854107932411,0.0140125689531517,0.014045533689608883,0.09661886899895411,0.09661886899895411,0.010556066540667541,0.0,4.001045861416297e-05,0.013633251504688998,0.00041302535498699035,0.01980594569981535,0.002078964977510145,0.016037711461881043,0.016037711461881043,0.51324081722758
Latvia,0.03713997422322066,0.018280811284805985,0.004152736617517693,0.0,0.0,0.003250497886831368,0.009079061988166003,0.07190308200054171,0.07190308200054171,0.036246137537442776,0.016024845764615585,0.004263424601567789,0.0,0.0,0.002089534370345359,0.008859988065991729,0.06748393033996324,0.06748393033996324,0.00549744268945555,0.0036337039173694706,0.0004777598414247813,0.0,0.0,0.001305924146951566,0.001222208085381757,0.01213703868058312,0.01213703868058312,0.004884127939450401,0.0008137498486959494,0.0007129840581277819,0.0,0.0,0.0005664344554924634,0.001171556941199161,0.0071140088359572945,0.0071140088359572945,0.294923206423324
Lebanon,0.014593108629604189,0.09649770547952406,0.002341461865353016,0.0,0.0,0.0,0.0035429401721185226,0.11697521614659978,0.11697521614659978,0.009290446254431053,0.05477891280328556,0.0012409841487169837,0.0,0.0,0.0,0.002006835411265095,0.06731717861769869,0.06731717861769869,0.004303243264522624,0.0479907715352062,0.0011345234863220643,0.0,0.0,0.0,0.0016367116673348201,0.05506524995338571,0.05506524995338571,0.004258155105908747,0.030876973485842937,0.000839127101916741,0.0,0.0,0.0,0.0011509247968769548,0.03712518049054539,0.03712518049054539,0.3601826462345638
Lesotho,0.03357080787558226,0.013501880071713152,3.423156427799067e-06,0.0,0.0,7.277294445281405e-06,0.00876911424379085,0.05585250264195934,0.05585250264195934,0.050853331963016064,0.020999694301932038,5.411181163399545e-06,0.0,0.0,8.87636392155163e-06,0.013418350665857625,0.08528566447589069,0.08528566447589069,0.013883148078541963,0.006070834457601603,1.616720856087567e-06,0.0,0.0,1.1383723957573803e-06,0.0037465403538951524,0.023703236489887182,0.023703236489887182,0.0,0.0,0.0,0.0,0.0,1.1267581639038493e-06,0.0,0.0,0.0,0.0950828191164337
Liberia,0.007516324439649032,0.024320739118299725,3.071714671372787e-05,0.00016198213709028438,0.0,0.0,0.04810602954059076,0.08013579238234353,0.08013579238234353,0.06621637330208144,0.12138473876617376,0.00042685648571345126,0.000940675153240964,0.0,0.0,0.18148228096005545,0.37045092466726504,0.37045092466726504,0.05798808909116902,0.09639876358362681,0.00039019139837798643,0.0007739371580799395,0.0,0.0,0.13337187276138818,0.28892285399264195,0.28892285399264195,0.003969181234970892,0.005742248087100554,2.7499355177685117e-05,5.1384257485763635e-05,0.0,0.0,0.007219661852038262,0.01700997478677313,0.01700997478677313,0.0160833312359616
Libya,0.0682660810964456,0.1142437145014277,0.2955151022961129,0.0,0.0,0.0,0.014080820075490998,0.49210571796947716,0.49210571796947716,0.2567312648097786,0.33271655695159547,0.4490554009302547,0.0,0.0,0.0,0.03825011997409862,1.0767533426657274,1.0767533426657274,0.1273260928310378,0.14604142025285335,0.1120753948200599,0.0,0.0,0.0,0.016892334620642675,0.40233524252459385,0.40233524252459385,0.015990067748572367,0.01803227836388349,0.03145441187945053,0.0,0.0,0.0,0.0018027580423751882,0.0672795160342814,0.0672795160342814,0.4829820231241289
Lithuania,0.0707371012176673,0.02960098661797736,0.011286550107382609,0.0,0.0,0.002773745217919894,0.009917090419779227,0.1243154735807264,0.1243154735807264,0.04874910056179471,0.019623191957347394,0.007691060148206267,0.0,0.0,0.0014423596551430564,0.006970226964269805,0.08447593928676123,0.08447593928676123,0.019068573324011226,0.009260325131234006,0.00336942072382288,0.0,0.0,0.0027505832077671516,0.002406340572742029,0.03685524295957729,0.03685524295957729,0.012543780923896755,0.005545966574750455,0.002038405074387818,0.0,0.0,0.00069681319817771,0.0017023198289063115,0.02252728560011906,0.02252728560011906,0.3731010286298629
Luxembourg,0.018770977293697286,0.0028245824433031893,0.0006305701927506821,0.0,0.0,8.869783939262779e-05,0.0014035077245696883,0.02371833549371347,0.02371833549371347,0.05014805239447381,0.007546080640502397,0.0016846148482142322,0.0,0.0,0.000236962829774006,0.0037495745589869707,0.06336528527195141,0.06336528527195141,0.011228919187894343,0.0016896833606019146,0.0003772111396176383,0.0,0.0,5.3059617253656196e-05,0.000839587335927905,0.014188460641295447,0.014188460641295447,0.004086010136742202,0.0006148466494217157,0.00013726063162262112,0.0,0.0,1.9307480116504018e-05,0.00030551135936397224,0.005162936257267006,0.005162936257267006,0.3533733700172041
Madagascar,0.26382993986471953,0.021384129376107855,0.0059843474877204605,0.21456088087925218,0.0,0.0012508414903824156,0.06680463131114871,0.5738147704093312,0.5738147704093312,0.6958026832128792,0.07159897682116806,0.017596604079188276,0.39354663211271435,0.0,0.011420321145576121,0.20130667521087733,1.3912718925824035,1.3912718925824035,0.35405192278901215,0.040733135616520644,0.009417170572569916,0.1275798058073565,0.0,0.009409488528671194,0.10962424754327091,0.6508157708574014,0.6508157708574014,0.07189066031193925,0.008429857453829376,0.0013213614876373576,0.012316625374700962,0.0,4.1813144929722657e-05,0.015511044284679726,0.10951136205771639,0.10951136205771639,0.2572335268345382
Malawi,0.058467495363738145,0.03818315091029166,0.003943218225456518,0.013340064179917281,0.005074360476353916,0.0,0.035435284439369434,0.15444357359512695,0.15444357359512695,0.20562815264468132,0.2497835475713429,0.017238895745591308,0.05419570290813826,0.005743213853450354,0.0,0.14089671787807215,0.6734862306012762,0.6734862306012762,0.10720586092563616,0.16861456399692581,0.010206432518846035,0.032276707893510725,0.00028281556540524656,0.0,0.07949910210916895,0.39643157347286684,0.39643157347286684,0.010855652335216598,0.0003713056927109326,0.0008492432533124122,0.0,0.00403392189212942,0.0,0.006522880383911217,0.0064044721000217075,0.0064044721000217075,0.1222433389940667
